RAT,Popularity,BS,IGS,PAC,SHO,Price_num
65,0,357,1644,59,49,10000.0
65,0,370,1761,63,54,2000.0
65,36,368,1804,74,69,1000.0
65,7,323,1454,62,30,350.0
65,0,335,1490,57,38,450.0
65,0,378,1840,63,61,450.0
65,0,345,1611,66,43,650.0
65,1,357,810,66,61,4200.0
65,0,387,1819,76,59,400.0
65,3,382,1830,73,56,300.0
65,0,370,1759,70,48,350.0
65,7,362,887,64,62,1100.0
65,1,361,1809,52,60,700.0
65,3,359,1726,68,64,400.0
65,4,381,1864,66,64,750.0
65,3,340,1634,51,65,400.0
65,1,368,1717,68,46,3900.0
65,2,371,1739,71,65,350.0
65,4,358,1678,70,35,500.0
65,5,345,1596,62,34,3300.0
65,0,373,1783,62,53,350.0
65,1,352,1664,69,42,1200.0
65,2,345,1587,65,39,850.0
65,27,392,1788,81,55,450.0
65,1,367,1746,56,59,400.0
65,1,367,1685,68,45,1300.0
65,-1,376,1846,54,61,400.0
65,1,355,1715,58,65,400.0
65,2,363,1688,66,48,400.0
65,6,365,1733,82,64,3500.0
65,3,360,1753,59,61,700.0
65,1,356,1669,71,37,300.0
65,1,359,1731,48,52,400.0
65,9,352,1649,53,55,900.0
65,1,320,1504,53,29,1000.0
65,-1,354,1639,72,39,450.0
65,0,357,1724,68,56,5900.0
65,0,347,1609,79,65,450.0
65,-1,371,1685,73,52,350.0
65,2,398,1859,82,58,300.0
65,2,386,1742,90,59,10000.0
65,1,383,1826,60,60,300.0
65,2,375,1714,74,51,350.0
65,2,377,1766,78,62,300.0
65,4,389,1825,86,59,300.0
65,1,371,1757,73,64,4700.0
65,1,379,1824,74,59,450.0
65,2,366,861,65,63,1100.0
65,3,357,1760,67,67,350.0
65,4,383,1767,86,59,400.0
65,0,325,1550,55,30,300.0
65,7,291,1339,37,33,300.0
65,9,367,814,66,64,800.0
65,1,343,1596,70,65,1200.0
65,-2,383,1767,73,53,750.0
65,1,324,1489,59,32,300.0
65,1,378,1682,78,48,10000.0
65,6,293,1387,48,26,10000.0
65,-1,368,887,62,65,450.0
65,5,361,1672,68,63,300.0
65,4,350,1592,86,64,300.0
65,3,319,1478,52,27,300.0
65,1,368,1685,66,50,500.0
65,-1,347,1652,64,64,700.0
65,0,351,870,68,63,2000.0
65,1,388,1813,69,50,400.0
65,5,380,1819,77,62,300.0
65,1,373,1827,57,62,1000.0
65,1,360,1706,63,54,350.0
65,0,368,808,64,64,300.0
65,1,333,1585,58,64,350.0
65,0,382,1837,66,58,350.0
65,0,356,1664,67,36,10000.0
65,0,371,1730,64,55,450.0
65,3,379,1836,66,65,450.0
65,1,354,1666,65,36,10000.0
65,2,338,637,69,61,300.0
65,1,372,1752,71,61,550.0
65,0,303,1432,47,29,7500.0
65,4,338,1613,49,67,10000.0
65,1,381,1794,69,56,500.0
65,-3,374,1794,60,61,400.0
65,2,392,1873,75,66,4600.0
65,11,381,1828,67,63,950.0
65,0,305,1413,50,25,500.0
65,1,349,1657,50,45,300.0
65,0,362,801,65,63,500.0
65,1,380,1807,78,65,300.0
65,0,387,1884,66,63,900.0
65,0,314,1520,42,36,300.0
65,0,337,1632,61,33,600.0
65,2,365,1691,71,39,1000.0
65,1,360,1707,66,45,700.0
65,1,352,1664,73,64,1000.0
65,3,321,1497,57,31,400.0
65,0,352,1626,55,47,300.0
65,3,365,881,65,62,2000.0
65,0,314,1495,57,30,450.0
65,4,362,1739,58,50,500.0
65,4,370,1680,79,49,500.0
65,-1,379,1813,65,56,300.0
65,0,359,1670,72,66,500.0
65,0,378,1743,75,54,700.0
65,0,343,1600,71,27,450.0
65,1,360,1734,60,48,350.0
65,3,356,1628,72,36,300.0
65,1,381,1808,84,59,300.0
65,3,379,1728,88,62,300.0
65,4,384,1813,81,61,300.0
65,0,360,1662,68,46,350.0
65,1,319,1538,46,37,700.0
65,3,378,1742,79,57,300.0
65,1,373,1801,75,56,950.0
65,1,306,1404,57,28,300.0
65,1,385,1845,64,64,500.0
65,1,365,1700,71,45,450.0
65,1,359,1660,64,43,300.0
65,1,382,1775,83,59,400.0
65,8,389,1820,60,62,300.0
65,1,372,1719,72,47,300.0
65,4,379,1697,85,45,300.0
65,4,365,1803,73,62,400.0
65,-3,303,1392,51,33,500.0
65,4,368,1726,75,65,550.0
65,1,367,1703,65,52,300.0
65,3,306,1394,62,26,300.0
65,1,360,1664,55,51,300.0
65,1,339,1583,73,57,400.0
65,5,337,1560,67,63,5000.0
65,2,349,1713,58,65,10000.0
65,1,364,1695,83,59,7000.0
65,0,382,1816,62,60,400.0
65,2,333,1512,75,50,300.0
65,1,380,1870,63,60,600.0
65,-1,383,1807,70,58,3000.0
65,4,372,1645,76,63,7500.0
65,3,369,1810,71,62,900.0
65,5,356,1670,62,43,400.0
65,-1,385,1783,76,54,10000.0
65,1,390,1886,60,61,400.0
65,6,368,1743,66,43,4000.0
65,1,345,1594,56,48,500.0
65,1,386,1845,72,60,2100.0
65,1,369,1757,75,62,400.0
65,0,362,826,66,61,350.0
65,0,334,1602,41,42,300.0
65,2,356,1680,84,64,300.0
65,2,398,1877,78,61,300.0
65,-1,355,1621,70,63,450.0
65,0,344,717,66,63,450.0
65,-1,369,741,64,64,1800.0
65,2,345,1603,69,38,4900.0
65,1,337,1578,62,33,900.0
65,0,376,955,65,64,2600.0
65,2,316,1458,57,28,400.0
65,2,351,1655,72,62,400.0
65,1,387,1735,81,52,500.0
65,2,353,1647,82,61,400.0
65,0,376,1753,70,55,600.0
65,0,305,1453,44,37,400.0
65,0,370,873,65,64,650.0
65,2,349,1641,73,37,10000.0
65,9,356,1694,52,51,500.0
65,1,365,1742,59,61,10000.0
65,10,354,1680,83,66,300.0
65,0,370,870,65,61,10000.0
65,1,372,1807,62,60,700.0
65,1,381,1832,67,58,400.0
65,4,382,957,65,63,350.0
65,1,372,1707,77,56,500.0
65,-1,361,848,65,64,400.0
65,4,378,1744,82,64,300.0
65,1,367,919,66,64,500.0
65,-3,338,1623,64,67,2000.0
65,0,365,1746,74,63,800.0
65,2,379,1724,78,60,300.0
65,2,389,1882,67,64,1000.0
65,-1,387,1850,70,60,650.0
65,-1,336,1655,72,66,1200.0
65,1,390,1868,68,58,400.0
65,1,365,1704,74,44,700.0
65,3,376,1796,57,60,500.0
65,0,356,1680,84,63,300.0
65,1,338,1538,66,30,2500.0
65,-1,369,1697,71,44,350.0
65,1,391,1863,73,56,550.0
65,1,327,1558,41,50,400.0
65,1,374,1783,74,59,300.0
65,0,398,1861,78,64,300.0
65,3,387,1823,73,62,450.0
65,1,388,1849,76,59,450.0
65,3,389,1835,71,61,450.0
65,0,380,1776,77,58,4900.0
65,2,345,1631,72,60,650.0
65,-2,370,1705,76,47,400.0
65,1,363,1733,51,48,300.0
65,1,386,1771,86,50,350.0
65,1,381,1720,68,58,1000.0
65,2,369,1700,85,60,600.0
65,5,355,1583,84,61,300.0
65,2,386,1798,75,53,5000.0
65,-1,383,1828,64,54,400.0
65,-1,292,1376,34,30,800.0
65,3,367,1723,72,64,2000.0
65,1,381,1778,63,57,300.0
65,1,324,1483,66,30,700.0
65,0,330,1510,59,28,300.0
65,0,358,1623,51,52,1600.0
65,6,364,1661,73,49,400.0
65,1,356,1717,79,61,1900.0
65,1,395,1839,77,59,450.0
65,5,362,864,66,63,300.0
65,2,332,1530,63,35,500.0
65,4,388,1815,83,63,9900.0
65,2,370,867,65,63,300.0
65,3,401,1892,73,61,300.0
65,0,387,1803,62,62,300.0
65,1,344,1546,69,35,400.0
65,1,393,1878,72,59,600.0
65,-2,341,1582,69,37,300.0
65,1,358,1699,81,57,450.0
65,4,367,1717,68,45,300.0
65,2,384,1827,69,65,500.0
65,1,373,1768,70,51,800.0
65,1,338,1573,50,37,500.0
65,1,388,1778,77,55,300.0
65,2,361,1687,57,53,800.0
65,2,360,1657,77,34,10000.0
65,10,398,1802,85,58,300.0
65,1,341,1591,60,34,10000.0
65,0,367,1696,76,63,300.0
65,0,312,1376,71,27,10000.0
65,0,378,1819,61,61,400.0
65,0,347,1557,79,32,400.0
65,1,373,1723,74,48,450.0
65,5,392,1809,71,62,2400.0
65,2,345,1602,64,37,400.0
65,0,331,1487,52,41,500.0
65,0,364,1699,82,65,300.0
65,2,356,1679,75,36,1400.0
65,6,381,1785,70,52,300.0
65,0,368,1787,74,51,600.0
65,-2,377,1785,68,63,500.0
65,0,360,809,65,63,400.0
65,1,300,1350,47,21,300.0
65,4,373,1800,70,58,400.0
65,-50,365,1781,64,55,400.0
65,4,350,1642,79,53,10000.0
65,3,380,1698,85,52,700.0
65,-1,375,1778,62,53,1400.0
65,0,365,1686,75,44,10000.0
65,2,376,1696,85,45,350.0
65,0,373,1682,76,48,500.0
65,2,345,630,66,67,550.0
65,1,363,1681,83,40,300.0
65,8,349,1689,77,61,400.0
65,1,377,1743,70,53,400.0
65,3,354,1667,73,65,450.0
65,2,327,1462,73,24,300.0
65,2,350,1678,62,48,1400.0
65,-1,357,1688,66,65,350.0
65,2,367,907,63,67,7500.0
65,-2,376,1718,76,48,500.0
65,5,364,1775,70,57,650.0
65,5,382,1817,66,57,700.0
65,1,372,1747,75,45,600.0
65,-1,364,1678,69,60,300.0
65,1,369,1781,73,60,1000.0
65,0,382,888,67,61,300.0
65,0,373,1797,63,60,5500.0
65,5,382,1822,66,57,2000.0
65,1,337,1558,49,43,300.0
65,2,374,1686,91,39,300.0
65,0,378,1788,70,56,400.0
65,5,355,1612,65,41,350.0
65,5,384,1794,69,53,300.0
65,2,358,1633,80,40,2000.0
65,1,384,1821,82,52,300.0
65,1,355,1679,74,61,8500.0
65,2,369,1661,70,44,300.0
65,16,364,1700,72,49,900.0
65,0,327,1502,65,35,6900.0
65,1,375,888,64,62,600.0
65,1,360,1669,80,64,300.0
65,1,312,1401,62,27,300.0
65,2,361,1678,76,36,300.0
65,3,298,1422,40,34,300.0
65,3,362,1730,62,54,300.0
65,1,354,785,64,60,600.0
65,1,358,1626,79,38,5000.0
65,-1,327,1597,36,41,700.0
65,-1,371,1703,77,41,950.0
65,1,386,1814,75,58,500.0
65,13,371,1727,80,62,450.0
65,5,328,1515,71,62,10000.0
65,4,347,1591,69,32,300.0
65,1,383,1752,67,56,300.0
65,1,393,1844,72,61,350.0
65,1,365,1680,53,54,800.0
65,0,368,1696,65,46,900.0
65,3,353,1662,71,62,450.0
65,4,328,1582,65,64,550.0
65,2,345,1584,83,57,400.0
65,-1,350,1624,71,57,500.0
65,3,379,1797,68,58,450.0
65,3,346,682,63,63,300.0
65,-1,360,1688,74,43,500.0
65,0,344,1570,60,45,400.0
65,2,297,1377,54,28,400.0
65,0,363,1676,84,62,350.0
65,2,371,1758,63,57,6900.0
65,0,335,1619,44,44,300.0
65,4,367,1804,68,66,10000.0
65,2,313,1419,57,26,300.0
65,1,373,1771,75,57,500.0
65,2,352,1613,68,41,400.0
65,0,371,1720,75,59,700.0
65,-1,373,1721,69,46,650.0
65,2,377,1752,64,58,10000.0
65,3,373,1793,62,54,500.0
65,-1,349,1651,75,60,350.0
65,3,293,1400,38,26,700.0
65,3,355,1651,81,58,600.0
65,2,363,1721,56,52,350.0
65,1,369,1751,69,65,650.0
65,-1,394,1862,62,65,7900.0
65,2,335,645,64,62,750.0
65,2,357,1644,63,44,1400.0
65,1,377,1744,73,52,650.0
65,1,334,1591,70,63,1300.0
65,2,337,1572,60,33,500.0
65,1,373,1798,66,63,1000.0
65,-1,333,1526,65,25,950.0
65,1,361,1700,78,55,350.0
65,0,380,1806,67,54,300.0
65,1,355,612,65,63,550.0
65,2,362,761,66,64,850.0
65,0,372,1785,68,60,500.0
65,2,387,1806,74,56,350.0
65,-1,376,1699,75,56,400.0
65,3,343,609,69,63,300.0
65,3,345,673,64,59,450.0
65,1,376,1738,68,56,400.0
65,0,364,1725,62,53,300.0
65,1,326,1493,64,35,800.0
65,4,387,1810,77,52,300.0
65,1,362,1674,67,42,550.0
65,2,329,1561,62,30,10000.0
65,1,381,1792,69,65,900.0
65,-1,359,1716,67,64,700.0
65,0,359,1639,65,44,300.0
65,2,376,1839,68,64,950.0
65,2,357,1581,82,60,300.0
65,0,362,1710,62,50,9000.0
65,1,365,1679,63,49,400.0
65,0,383,1760,79,56,600.0
65,3,379,1771,71,69,350.0
65,1,336,1541,77,63,300.0
65,3,359,1613,74,58,500.0
65,2,346,1651,66,65,600.0
65,-1,391,1857,73,65,400.0
65,2,373,1717,70,56,550.0
65,2,383,1798,64,64,600.0
65,5,349,663,67,64,300.0
65,2,399,1884,72,65,550.0
65,2,388,1861,67,60,400.0
65,1,326,1540,76,62,350.0
65,1,363,1707,71,46,300.0
65,2,323,1460,71,29,400.0
65,5,352,677,69,62,2400.0
65,6,358,1657,90,56,300.0
65,2,377,1730,70,46,500.0
65,4,343,1616,78,57,500.0
65,3,363,1669,66,57,500.0
65,-2,296,1397,49,27,500.0
65,4,374,1698,85,50,300.0
65,1,286,1349,54,25,1400.0
65,3,360,1661,75,41,300.0
65,0,383,1777,72,49,3000.0
65,4,317,1508,56,34,350.0
65,2,333,1574,72,66,500.0
65,6,330,1573,43,65,300.0
65,0,372,1765,76,63,500.0
65,6,336,1554,73,64,400.0
65,0,325,1546,52,39,400.0
65,2,380,1810,68,56,400.0
65,1,366,717,64,66,450.0
65,-7,356,1670,74,64,400.0
65,2,305,1366,53,27,300.0
65,2,347,1604,74,65,500.0
65,1,337,1554,71,67,500.0
65,3,344,1596,82,58,400.0
65,0,353,1661,68,64,1000.0
65,0,348,1588,71,30,10000.0
65,4,363,1722,83,59,10000.0
65,5,353,1573,81,62,350.0
65,3,371,1698,83,62,300.0
65,2,374,1815,64,63,300.0
65,3,369,1721,68,49,1000.0
65,2,330,1565,53,64,400.0
65,0,326,1501,69,24,300.0
65,4,391,1774,77,60,300.0
65,31,327,1532,84,59,10000.0
65,7,345,1580,78,33,7000.0
65,3,305,1391,54,23,9800.0
65,1,395,1821,79,56,300.0
65,0,359,1701,48,54,500.0
65,1,311,1423,55,29,350.0
65,0,343,1586,74,58,10000.0
65,4,371,1706,79,63,950.0
65,5,346,1515,82,27,300.0
65,0,362,1672,77,40,500.0
65,1,350,1599,82,33,5800.0
65,3,338,1565,76,65,500.0
65,2,356,1657,77,62,950.0
65,0,379,1776,79,61,10000.0
65,4,337,646,65,64,300.0
65,1,353,1641,64,42,350.0
65,3,338,1522,66,35,10000.0
65,1,379,1754,71,54,1000.0
65,-3,331,1529,68,29,400.0
65,2,340,1685,54,66,400.0
65,1,347,1618,57,47,300.0
65,0,385,1797,90,60,10000.0
65,2,374,1711,74,47,300.0
65,1,363,1689,58,55,300.0
65,0,395,1863,73,61,350.0
65,0,377,1734,80,56,400.0
65,3,347,1602,65,38,500.0
65,0,379,1754,80,56,350.0
65,0,345,1647,51,43,350.0
65,13,341,1518,93,50,300.0
65,-1,347,1566,72,28,300.0
65,0,358,1712,64,58,350.0
65,4,399,1843,84,57,650.0
65,3,373,1732,77,52,350.0
65,11,380,1775,80,47,350.0
65,6,385,1785,81,58,500.0
65,5,368,1677,93,58,300.0
65,1,376,1710,82,53,700.0
65,4,367,1701,72,51,9500.0
65,0,395,1877,75,66,400.0
65,1,321,1466,60,36,10000.0
65,6,378,1774,64,57,350.0
65,1,374,1776,66,56,500.0
65,1,372,1773,65,58,350.0
65,-1,364,1716,65,47,450.0
65,1,391,1829,63,59,900.0
65,2,345,1627,68,57,700.0
65,1,341,1575,72,33,8900.0
65,2,387,1818,72,62,2400.0
65,1,365,1690,82,59,1400.0
65,0,379,1748,75,64,400.0
65,0,316,1429,68,24,450.0
65,0,367,1739,67,58,9000.0
65,-2,363,1670,75,40,450.0
65,1,363,1717,74,55,350.0
65,0,352,1601,84,31,300.0
65,1,361,1667,75,47,350.0
65,0,383,1814,79,55,300.0
65,2,360,684,64,68,400.0
65,8,362,1721,76,56,1000.0
65,0,361,1689,74,37,400.0
65,6,354,775,65,64,10000.0
65,3,373,1695,81,61,400.0
65,4,351,1669,73,65,400.0
65,2,365,910,66,65,500.0
65,1,356,823,68,63,600.0
65,2,344,1621,71,68,400.0
65,-2,368,1729,80,64,1000.0
65,8,327,1469,60,26,1900.0
65,0,359,1613,76,40,750.0
65,-2,360,1688,48,56,300.0
65,-2,359,1700,63,51,9800.0
65,3,313,1436,58,23,500.0
65,2,375,1745,65,65,400.0
65,2,320,1437,61,25,600.0
65,0,314,1510,53,38,10000.0
65,1,285,1358,31,35,300.0
65,0,341,1555,60,36,8000.0
65,0,373,1757,67,61,800.0
65,0,387,1787,70,59,4900.0
65,1,329,1566,69,64,500.0
65,1,356,1623,61,44,400.0
65,82,340,1652,67,57,550.0
65,8,365,1659,76,50,350.0
65,1,333,1580,75,65,700.0
65,4,390,1812,75,53,400.0
65,3,401,1875,80,61,300.0
65,1,344,1569,71,33,400.0
65,5,360,1642,80,64,750.0
65,0,365,1711,78,39,350.0
65,-1,355,1663,65,44,8400.0
65,0,370,1785,53,61,400.0
65,3,367,1678,80,62,350.0
65,0,375,1775,82,69,550.0
65,2,337,1565,71,64,300.0
65,4,342,1598,73,57,400.0
65,0,351,1626,72,61,1400.0
65,0,380,1781,69,55,900.0
65,3,335,1522,58,34,1500.0
65,1,358,1646,70,43,300.0
65,1,348,1607,87,59,300.0
65,0,363,1641,86,34,300.0
65,-1,363,1679,75,49,500.0
65,1,331,1520,63,31,950.0
65,3,374,757,65,63,2000.0
65,2,379,1794,66,59,9000.0
65,-2,353,1679,70,64,400.0
65,2,346,705,67,61,400.0
65,11,352,1657,84,65,300.0
65,1,391,1799,80,50,300.0
65,-1,338,1584,40,47,500.0
65,1,347,1654,66,33,650.0
65,1,376,802,65,64,800.0
65,0,366,1664,77,63,400.0
65,1,363,818,62,58,1500.0
65,3,324,1505,62,33,1000.0
65,3,362,1702,76,60,300.0
65,1,343,1569,83,57,400.0
65,2,350,1654,74,68,1100.0
65,4,354,724,65,63,450.0
65,3,375,1770,66,58,400.0
65,3,345,1517,74,32,300.0
65,2,359,1630,85,64,300.0
65,2,361,1658,82,65,350.0
65,5,325,1452,68,31,400.0
65,0,361,1633,67,46,350.0
65,1,354,1629,79,42,400.0
65,0,342,1566,80,62,3900.0
65,3,383,1732,76,49,300.0
65,1,332,1546,65,67,500.0
65,1,361,1741,69,63,500.0
65,2,352,1587,80,28,2100.0
65,1,331,1534,67,60,300.0
65,0,326,1474,62,28,400.0
65,2,367,1716,68,46,350.0
65,-4,349,1628,73,64,500.0
65,1,354,1605,73,26,300.0
65,1,356,1687,80,57,10000.0
65,2,352,1613,65,42,350.0
65,17,328,1511,63,27,500.0
65,-1,382,1805,71,64,4500.0
65,7,362,1656,80,36,300.0
65,0,372,1733,72,50,9000.0
65,0,376,1760,67,58,900.0
65,3,347,1621,79,67,300.0
65,0,355,1626,81,64,1500.0
65,0,374,1664,78,48,800.0
65,1,344,1589,71,31,10000.0
65,5,334,1583,60,34,300.0
65,1,332,1511,61,38,2000.0
65,4,324,1438,67,30,2900.0
65,2,363,1705,68,57,1000.0
65,2,350,1706,70,66,300.0
65,2,369,1727,68,58,350.0
65,1,367,1708,60,53,650.0
65,-1,337,1585,50,46,900.0
65,1,371,1719,63,57,400.0
65,0,332,1545,79,68,550.0
65,10,359,688,67,64,350.0
65,3,343,1594,59,42,350.0
65,1,384,1831,65,60,400.0
65,7,345,1589,72,64,400.0
65,0,354,1618,71,40,500.0
65,3,351,1616,73,40,550.0
65,-2,383,1762,68,62,600.0
65,3,342,1554,63,38,400.0
65,2,365,1747,68,59,400.0
65,2,351,1626,82,61,1000.0
65,0,384,1808,75,61,450.0
65,4,381,1744,77,57,950.0
65,1,361,1707,75,39,1000.0
65,2,367,1679,81,63,500.0
65,5,365,1671,75,51,400.0
65,16,338,1593,62,57,550.0
65,0,328,1525,72,62,800.0
65,1,332,1491,68,27,4900.0
65,1,326,1516,60,36,5000.0
65,0,324,1542,56,41,350.0
65,4,349,1656,60,44,800.0
65,-1,366,1721,68,56,450.0
65,3,336,1592,55,62,350.0
65,3,382,1802,72,61,10000.0
65,1,348,1706,55,64,500.0
65,2,396,1839,83,61,300.0
65,1,366,1715,65,52,700.0
65,1,334,1552,81,60,500.0
65,6,328,1504,59,36,300.0
65,3,376,1818,72,56,500.0
65,2,359,1706,77,65,950.0
65,1,319,1500,71,62,350.0
65,2,337,1545,62,41,400.0
65,2,356,1658,67,40,300.0
65,3,373,1711,84,49,300.0
65,2,325,1450,52,30,300.0
65,0,354,1647,84,57,7600.0
65,2,385,1721,72,56,300.0
65,2,334,1539,76,65,1900.0
65,7,347,1618,78,56,600.0
65,3,351,1633,76,38,1900.0
65,3,347,761,65,65,400.0
65,1,348,1721,60,66,300.0
65,0,368,1789,60,53,500.0
65,3,380,1884,65,64,650.0
65,1,357,827,60,64,350.0
65,3,355,1740,68,64,550.0
65,3,359,1733,51,53,350.0
65,3,385,1843,71,64,400.0
65,2,389,1870,68,59,700.0
65,1,378,1812,63,56,350.0
65,6,368,827,66,63,600.0
65,0,325,1483,65,36,300.0
65,0,349,1675,71,57,400.0
65,2,369,953,66,67,550.0
65,0,377,1832,57,60,10000.0
65,1,354,1703,76,60,1000.0
65,3,301,1458,45,29,300.0
65,2,373,1704,75,44,7000.0
65,5,356,1683,68,64,300.0
65,0,330,1606,55,36,350.0
65,0,378,929,65,62,650.0
65,1,361,869,63,62,850.0
65,1,363,811,68,63,400.0
65,1,389,1881,64,61,450.0
65,1,367,1679,78,65,400.0
65,2,352,1664,66,48,10000.0
65,4,344,1677,48,58,600.0
65,2,394,1823,80,66,300.0
65,0,363,779,66,65,300.0
65,3,293,1394,35,34,350.0
65,3,341,1573,71,29,450.0
65,3,356,1722,63,63,400.0
65,0,344,1711,63,66,300.0
65,2,368,1804,58,62,450.0
65,1,326,1627,58,60,600.0
65,0,348,818,63,63,450.0
65,3,348,1665,71,65,1000.0
65,3,374,1766,74,51,450.0
65,2,362,849,65,64,350.0
65,1,348,1672,75,62,10000.0
65,0,373,1719,65,49,300.0
65,18,292,1394,35,33,550.0
65,1,339,738,63,61,350.0
65,0,307,1438,49,32,10000.0
65,4,361,1695,80,61,600.0
65,-1,349,1586,77,59,10000.0
65,1,389,1787,89,54,300.0
65,0,359,1692,67,37,6800.0
65,0,330,1610,57,66,500.0
65,-1,370,1782,78,61,350.0
65,3,355,1647,75,61,300.0
65,2,335,1579,53,42,10000.0
65,1,343,1601,73,37,300.0
65,1,355,1702,80,59,300.0
65,4,391,1826,80,58,300.0
65,2,366,1739,69,47,350.0
65,-3,344,1595,65,31,500.0
65,2,345,1612,72,62,900.0
65,8,350,1631,74,66,5000.0
65,1,350,1618,67,36,300.0
65,-1,365,1679,80,44,650.0
65,0,332,1578,58,66,4000.0
65,0,358,1711,64,64,400.0
65,0,346,1612,84,59,550.0
65,0,383,1754,80,50,300.0
65,-1,360,1663,67,45,8000.0
65,1,335,1591,58,36,300.0
65,3,353,738,66,68,450.0
65,0,372,1710,75,57,300.0
65,0,357,688,68,63,400.0
65,2,359,1702,68,62,350.0
65,1,343,1604,68,35,350.0
65,9,341,1634,74,53,300.0
65,2,374,1783,64,56,700.0
65,5,335,1555,78,59,800.0
65,2,337,1557,67,26,1800.0
65,0,370,1722,70,66,400.0
65,1,304,1417,54,32,350.0
65,0,381,1815,70,61,9900.0
65,2,342,1604,65,34,350.0
65,3,381,1823,70,62,400.0
65,2,339,1588,60,41,550.0
65,4,354,1638,76,63,600.0
65,1,378,1736,73,58,1000.0
65,1,375,1789,67,58,400.0
65,1,366,1719,75,48,400.0
65,0,362,1647,82,65,300.0
65,3,386,1810,70,60,500.0
65,9,356,1656,52,46,300.0
65,0,362,1732,73,62,10000.0
65,1,348,776,64,63,700.0
65,3,351,1631,81,60,300.0
65,1,340,1588,70,62,650.0
65,-1,358,1705,74,47,500.0
65,2,350,758,66,61,700.0
65,3,383,1826,75,57,300.0
65,4,343,1550,72,25,350.0
65,2,367,1768,65,61,350.0
65,1,307,1419,61,29,1000.0
65,5,380,1798,66,55,300.0
65,2,360,788,66,64,400.0
65,-1,357,1706,64,61,300.0
65,1,349,1622,75,57,950.0
65,2,371,1679,77,43,900.0
65,0,343,1622,75,62,7900.0
65,1,370,1686,78,45,9300.0
65,2,331,1547,62,64,450.0
65,1,370,1732,79,62,300.0
65,1,348,1587,76,65,500.0
65,10,353,1638,74,62,9500.0
65,16,368,1686,69,53,600.0
65,3,308,1397,58,28,600.0
65,2,352,1592,83,56,800.0
65,1,323,1480,64,30,1000.0
65,1,332,1523,64,24,4900.0
65,1,320,1493,55,39,300.0
65,1,335,1570,64,34,1000.0
65,1,344,1598,76,61,950.0
65,4,341,1631,72,67,700.0
65,19,333,1571,68,67,350.0
65,5,356,1639,74,64,350.0
65,-1,327,1490,68,26,2500.0
65,1,362,1669,64,52,2500.0
65,-1,360,1636,77,45,3800.0
65,4,278,1325,36,30,300.0
65,0,376,1823,70,50,6500.0
65,3,343,1577,56,41,900.0
65,3,350,1637,79,59,300.0
65,2,340,1580,74,64,10000.0
65,2,319,1513,55,68,400.0
65,0,355,1637,55,53,900.0
65,0,342,1600,72,35,450.0
65,0,364,1680,77,42,5500.0
65,1,325,1539,73,61,9900.0
65,4,319,1521,70,57,2000.0
65,1,346,1652,67,58,700.0
65,1,325,1542,55,66,600.0
65,1,365,1744,80,65,400.0
65,1,327,1518,61,36,700.0
65,-1,349,1630,76,67,500.0
65,18,335,1553,86,59,9800.0
65,1,311,1432,60,33,700.0
65,1,390,1811,71,59,300.0
65,2,296,1414,51,31,400.0
65,6,316,1437,71,30,600.0
65,1,312,1505,54,66,5000.0
65,0,318,1488,65,29,10000.0
65,3,359,1615,80,42,10000.0
65,1,361,1657,78,36,10000.0
65,4,353,1661,84,62,300.0
65,3,340,1577,79,56,500.0
65,10,362,1678,76,39,4200.0
65,0,335,1613,58,68,9700.0
65,10,376,1761,65,60,1000.0
65,3,319,1485,64,35,8000.0
65,2,357,1720,68,48,800.0
65,5,372,1742,74,52,800.0
65,2,327,1484,62,40,300.0
65,1,356,1680,62,44,400.0
65,4,360,1635,83,63,300.0
65,5,361,1674,71,60,450.0
65,11,343,585,66,64,7000.0
65,0,326,1503,66,34,300.0
65,0,340,1573,83,61,5000.0
65,2,355,1614,66,41,1100.0
65,0,364,1688,71,62,400.0
65,10,362,1662,85,60,400.0
65,1,365,1689,80,67,700.0
65,5,367,1698,70,50,300.0
65,1,392,1818,74,61,700.0
65,0,332,1530,72,35,500.0
65,1,337,1560,64,32,400.0
65,12,366,1723,72,60,950.0
65,1,363,1666,64,61,2500.0
65,-2,340,1579,81,59,400.0
65,0,362,1707,80,57,1000.0
65,2,374,1776,76,62,3200.0
65,10,388,1824,88,64,300.0
65,3,334,1622,62,57,1400.0
65,6,380,1744,84,49,350.0
65,6,383,1785,73,55,1600.0
65,0,365,1703,68,51,400.0
65,1,333,1508,69,33,550.0
65,0,365,1764,59,55,10000.0
65,6,344,1563,63,42,1000.0
65,38,339,1553,75,58,2500.0
65,74,351,1622,91,64,300.0
65,1,379,1809,67,62,7600.0
65,0,357,1696,60,55,6200.0
65,4,353,606,63,69,350.0
65,1,334,1610,55,68,9900.0
65,2,341,606,65,60,700.0
65,1,361,1604,87,56,300.0
65,1,362,1728,64,56,500.0
65,1,294,1356,51,23,350.0
65,0,295,1380,53,32,2400.0
65,1,357,1709,60,60,5000.0
65,1,358,1676,72,66,350.0
65,0,330,1571,59,65,9500.0
65,22,354,1601,67,41,300.0
65,2,355,1620,61,48,450.0
65,4,346,1613,66,65,400.0
65,2,341,1642,66,60,1000.0
65,3,371,1750,71,55,300.0
65,5,338,1543,73,30,10000.0
65,4,339,1567,82,50,1400.0
65,10,345,1672,59,66,300.0
65,-1,374,1723,73,56,300.0
65,2,393,1824,77,60,500.0
